poolID,liquidity,liquidity24hChange,asset0Symbol,asset0Denom,asset0Amount,asset0gecko,asset1Symbol,asset1Denom,asset1Amount,asset1gecko,volume24h,volume7d,fee
1,17371349.611967146,-3.2554508877893253,ATOM,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,758232.16722,cosmos,OSMO,uosmo,6644014.995592,osmosis,230792.03501547858,3078583.465898818,0.2%
2,201045.71832029911,-4.4289830995920365,ION,uion,380.093888,ion,OSMO,uosmo,30757.549538,osmosis,3197.6755897773537,30994.19359926052,0.5%
3,1006479.6181661817,-3.1155852174279945,AKT,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,94843.435142,akash-network,OSMO,uosmo,384935.709191,osmosis,48446.241668756695,870003.3121616247,0.2%
4,1502621.1870644926,-2.0476061513913826,AKT,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,186913.727503,akash-network,ATOM,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,44593.39353,cosmos,63140.64413788244,1065978.0671072619,0.3%
5,436589.0667415584,-0.14634800789258803,DVPN,ibc/9712DBB13B9631EDFA9BF61B55F1B2D290B2ADB67E3A4EB3A875F3B6081B3B84,113058186.794332,sentinel,OSMO,uosmo,165957.425743,osmosis,29053.673002831954,305215.0997263702,0.2%
6,428230.0472098676,1.762700425296821,ATOM,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,11140.389228,cosmos,DVPN,ibc/9712DBB13B9631EDFA9BF61B55F1B2D290B2ADB67E3A4EB3A875F3B6081B3B84,154736556.746599,sentinel,9767.666751402347,136138.66515927322,0.3%
7,74713.83380223838,-1.8700970935887389,IRIS,ibc/7C4D60AA95E5A7558B0A364860979CA34B7FF8AAF255B87AF9E879374470CEC0,1038869.943782,iris-network,OSMO,uosmo,28569.978061,osmosis,1692.5883924596812,16066.310307971902,0.2%
8,197099.34857461118,-1.4539615133131516,ATOM,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,10315.15234,cosmos,IRIS,ibc/7C4D60AA95E5A7558B0A364860979CA34B7FF8AAF255B87AF9E879374470CEC0,2194754.351025,iris-network,3229.0987983377663,62082.24242440941,0.3%
9,919041.2124153422,-3.27154374264613,CRO,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,3373631.86302052,crypto-com-chain,OSMO,uosmo,351505.318827,osmosis,42775.04307304217,425273.20359083073,0.2%
10,283644.9319369463,-2.3014029129969726,ATOM,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,12377.392677,cosmos,CRO,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,1041483.36083616,crypto-com-chain,4205.349063345066,35750.588617867325,0.3%
13,75843.0180699235,-1.910692570125273,ATOM,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,3305.176307,cosmos,XPRT,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,97633.800464,persistence,3591.5264429252643,35353.35217025993,0.3%
15,124450.20698869307,-2.5641837500484583,XPRT,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,159952.691599,persistence,OSMO,uosmo,47598.420109,osmosis,16017.08132220779,144078.4543025524,0.2%
22,18986.187509831827,-2.535180329676163,REGEN,ibc/1DCC8A6CB5689018431323953344A9F6CC4D0BFB261E88C9F7777372C10CD076,197789.416132,regen,ATOM,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,827.683585,cosmos,0,450.0720579532242,0.3%
42,98313.3735965676,-3.202542915809921,REGEN,ibc/1DCC8A6CB5689018431323953344A9F6CC4D0BFB261E88C9F7777372C10CD076,1022907.497974,regen,OSMO,uosmo,37601.875694,osmosis,669.7600841167534,2287.956050510811,0.2%
183,1611.210552305204,2.2859197479655933,ATOM,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,70.341633,cosmos,IOV,ibc/52B1AA623B34EB78FD767CEA69E8D7FA6C9CFE1FBF49C5406268FD325E2CC2AC,729196.162758,starname,40.151920267730134,45.27104705510955,0.3%
197,5670.29001400909,1.5881897368563183,IOV,ibc/52B1AA623B34EB78FD767CEA69E8D7FA6C9CFE1FBF49C5406268FD325E2CC2AC,2566780.570559,starname,OSMO,uosmo,2168.713505,osmosis,237.09272837511696,506.81688017766953,0.3%
461,3372.8699735662917,-2.409426190906148,NGM,ibc/1DC495FCEFDA068A3820F903EDBD78B942FBD204D7E93D3BA2B432E9669D1A59,122826.90123,e-money,EEUR,ibc/5973C068568365FFF40DEDCF1A1CB7582B6116B731CD31A12231AE25E20B871F,1652.845573,e-money-eur,0,114.0037784700425,0.3%
463,300435.13119943126,-3.8854349495920237,NGM,ibc/1DC495FCEFDA068A3820F903EDBD78B942FBD204D7E93D3BA2B432E9669D1A59,10962467.683926,e-money,OSMO,uosmo,114950.74883,osmosis,3047.327100537283,33754.18691681423,0.3%
464,5960.247645169093,-3.374755901745991,NGM,ibc/1DC495FCEFDA068A3820F903EDBD78B942FBD204D7E93D3BA2B432E9669D1A59,261274.338923,e-money,ATOM,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,207.88719,cosmos,11.866416285458376,227.85632981314154,0.3%
481,130375.33848771473,-2.4272313263286915,EEUR,ibc/5973C068568365FFF40DEDCF1A1CB7582B6116B731CD31A12231AE25E20B871F,63738.693101,e-money-eur,OSMO,uosmo,49864.602478,osmosis,5755.641411385035,53577.63061532131,0.15%
482,95456.11656915437,-1.6625874863414978,ATOM,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,4170.722138,cosmos,EEUR,ibc/5973C068568365FFF40DEDCF1A1CB7582B6116B731CD31A12231AE25E20B871F,46620.003614,e-money-eur,4006.945548460131,41965.78704510016,0.15%
497,395860.0119294203,-4.111830242696673,JUNO,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,619455.968791,juno-network,OSMO,uosmo,151404.41711,osmosis,6024.481756416896,138681.97269045628,0.3%
498,327073.3364997209,-3.3211821562262407,ATOM,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,14272.119458,cosmos,JUNO,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,511963.921319,juno-network,4014.812973273046,82622.5702329351,0.3%
547,8924.388013624848,-3.1596273744388124,ATOM,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,391.96683,cosmos,TICK,ibc/655BCEF3CDEBE32863FF281DBBE3B06160339E9897DC9C9C9821932A5F8BA6F8,18570.431478,microtick,0,80.13617002435547,0.2%
553,22439.124067830355,-4.180057536697953,LIKE,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,4368939.240428272,likecoin,OSMO,uosmo,8582.282609,osmosis,283.2127187866368,2340.8891429435394,0.2%
